x,y,z
  1.0000,  -4.5000,  21.2500
  1.0000,  -4.4000,  20.3600
  1.0000,  -4.3000,  19.4900
  1.0000,  -4.2000,  18.6400
  1.0000,  -4.1000,  17.8100
  1.0000,  -4.0000,  17.0000
  1.0000,  -3.9000,  16.2100
  1.0000,  -3.8000,  15.4400
  1.0000,  -3.7000,  14.6900
  1.0000,  -3.6000,  13.9600
  1.0000,  -3.5000,  13.2500
  1.0000,  -3.4000,  12.5600
  1.0000,  -3.3000,  11.8900
  1.0000,  -3.2000,  11.2400
  1.0000,  -3.1000,  10.6100
  1.0000,  -3.0000,  10.0000
  1.0000,  -2.9000,   9.4100
  1.0000,  -2.8000,   8.8400
  1.0000,  -2.7000,   8.2900
  1.0000,  -2.6000,   7.7600
  1.0000,  -2.5000,   7.2500
  1.0000,  -2.4000,   6.7600
  1.0000,  -2.3000,   6.2900
  1.0000,  -2.2000,   5.8400
  1.0000,  -2.1000,   5.4100
  1.0000,  -2.0000,   5.0000
  1.0000,  -1.9000,   4.6100
  1.0000,  -1.8000,   4.2400
  1.0000,  -1.7000,   3.8900
  1.0000,  -1.6000,   3.5600
  1.0000,  -1.5000,   3.2500
  1.0000,  -1.4000,   2.9600
  1.0000,  -1.3000,   2.6900
  1.0000,  -1.2000,   2.4400
  1.0000,  -1.1000,   2.2100
  1.0000,  -1.0000,   2.0000
  1.0000,  -0.9000,   1.8100
  1.0000,  -0.8000,   1.6400
  1.0000,  -0.7000,   1.4900
  1.0000,  -0.6000,   1.3600
  1.0000,  -0.5000,   1.2500
  1.0000,  -0.4000,   1.1600
  1.0000,  -0.3000,   1.0900
  1.0000,  -0.2000,   1.0400
  1.0000,  -0.1000,   1.0100
  1.0000,   0.0000,   1.0000
  1.0000,   0.1000,   1.0100
  1.0000,   0.2000,   1.0400
  1.0000,   0.3000,   1.0900
  1.0000,   0.4000,   1.1600
  1.0000,   0.5000,   1.2500
  1.0000,   0.6000,   1.3600
  1.0000,   0.7000,   1.4900
  1.0000,   0.8000,   1.6400
  1.0000,   0.9000,   1.8100
  1.0000,   1.0000,   2.0000
  1.0000,   1.1000,   2.2100
  1.0000,   1.2000,   2.4400
  1.0000,   1.3000,   2.6900
  1.0000,   1.4000,   2.9600
  1.0000,   1.5000,   3.2500
  1.0000,   1.6000,   3.5600
  1.0000,   1.7000,   3.8900
  1.0000,   1.8000,   4.2400
  1.0000,   1.9000,   4.6100
  1.0000,   2.0000,   5.0000
  1.0000,   2.1000,   5.4100
  1.0000,   2.2000,   5.8400
  1.0000,   2.3000,   6.2900
  1.0000,   2.4000,   6.7600
  1.0000,   2.5000,   7.2500
  1.0000,   2.6000,   7.7600
  1.0000,   2.7000,   8.2900
  1.0000,   2.8000,   8.8400
  1.0000,   2.9000,   9.4100
  1.0000,   3.0000,  10.0000
  1.0000,   3.1000,  10.6100
  1.0000,   3.2000,  11.2400
  1.0000,   3.3000,  11.8900
  1.0000,   3.4000,  12.5600
  1.0000,   3.5000,  13.2500
  1.0000,   3.6000,  13.9600
  1.0000,   3.7000,  14.6900
  1.0000,   3.8000,  15.4400
  1.0000,   3.9000,  16.2100
  1.0000,   4.0000,  17.0000
  1.0000,   4.1000,  17.8100
  1.0000,   4.2000,  18.6400
  1.0000,   4.3000,  19.4900
  1.0000,   4.4000,  20.3600
  1.0000,   4.5000,  21.2500
  1.0000,   4.6000,  22.1600
  1.0000,   4.7000,  23.0900
  1.0000,   4.8000,  24.0400
  1.0000,   4.9000,  25.0100
  1.1000,  -5.0000,  26.2100
  1.1000,  -4.9000,  25.2200
  1.1000,  -4.8000,  24.2500
  1.1000,  -4.7000,  23.3000
  1.1000,  -4.6000,  22.3700
  1.1000,  -4.5000,  21.4600
  1.1000,  -4.4000,  20.5700
  1.1000,  -4.3000,  19.7000
  1.1000,  -4.2000,  18.8500
  1.1000,  -4.1000,  18.0200
  1.1000,  -4.0000,  17.2100
  1.1000,  -3.9000,  16.4200
  1.1000,  -3.8000,  15.6500
  1.1000,  -3.7000,  14.9000
  1.1000,  -3.6000,  14.1700
  1.1000,  -3.5000,  13.4600
  1.1000,  -3.4000,  12.7700
  1.1000,  -3.3000,  12.1000
  1.1000,  -3.2000,  11.4500
  1.1000,  -3.1000,  10.8200
  1.1000,  -3.0000,  10.2100
  1.1000,  -2.9000,   9.6200
  1.1000,  -2.8000,   9.0500
  1.1000,  -2.7000,   8.5000
  1.1000,  -2.6000,   7.9700
  1.1000,  -2.5000,   7.4600
  1.1000,  -2.4000,   6.9700
  1.1000,  -2.3000,   6.5000
  1.1000,  -2.2000,   6.0500
  1.1000,  -2.1000,   5.6200
  1.1000,  -2.0000,   5.2100
  1.1000,  -1.9000,   4.8200
  1.1000,  -1.8000,   4.4500
  1.1000,  -1.7000,   4.1000
  1.1000,  -1.6000,   3.7700
  1.1000,  -1.5000,   3.4600
  1.1000,  -1.4000,   3.1700
  1.1000,  -1.3000,   2.9000
  1.1000,  -1.2000,   2.6500
  1.1000,  -1.1000,   2.4200
  1.1000,  -1.0000,   2.2100
  1.1000,  -0.9000,   2.0200
  1.1000,  -0.8000,   1.8500
  1.1000,  -0.7000,   1.7000
  1.1000,  -0.6000,   1.5700
  1.1000,  -0.5000,   1.4600
  1.1000,  -0.4000,   1.3700
  1.1000,  -0.3000,   1.3000
  1.1000,  -0.2000,   1.2500
  1.1000,  -0.1000,   1.2200
  1.1000,   0.0000,   1.2100
  1.1000,   0.1000,   1.2200
  1.1000,   0.2000,   1.2500
  1.1000,   0.3000,   1.3000
  1.1000,   0.4000,   1.3700
  1.1000,   0.5000,   1.4600
  1.1000,   0.6000,   1.5700
  1.1000,   0.7000,   1.7000
  1.1000,   0.8000,   1.8500
  1.1000,   0.9000,   2.0200
  1.1000,   1.0000,   2.2100
  1.1000,   1.1000,   2.4200
  1.1000,   1.2000,   2.6500
  1.1000,   1.3000,   2.9000
  1.1000,   1.4000,   3.1700
  1.1000,   1.5000,   3.4600
  1.1000,   1.6000,   3.7700
  1.1000,   1.7000,   4.1000
  1.1000,   1.8000,   4.4500
  1.1000,   1.9000,   4.8200
  1.1000,   2.0000,   5.2100
  1.1000,   2.1000,   5.6200
  1.1000,   2.2000,   6.0500
  1.1000,   2.3000,   6.5000
  1.1000,   2.4000,   6.9700
  1.1000,   2.5000,   7.4600
  1.1000,   2.6000,   7.9700
  1.1000,   2.7000,   8.5000
  1.1000,   2.8000,   9.0500
  1.1000,   2.9000,   9.6200
  1.1000,   3.0000,  10.2100
  1.1000,   3.1000,  10.8200
  1.1000,   3.2000,  11.4500
  1.1000,   3.3000,  12.1000
  1.1000,   3.4000,  12.7700
  1.1000,   3.5000,  13.4600
  1.1000,   3.6000,  14.1700
  1.1000,   3.7000,  14.9000
  1.1000,   3.8000,  15.6500
  1.1000,   3.9000,  16.4200
  1.1000,   4.0000,  17.2100
  1.1000,   4.1000,  18.0200
  1.1000,   4.2000,  18.8500
  1.1000,   4.3000,  19.7000
  1.1000,   4.4000,  20.5700
  1.1000,   4.5000,  21.4600
  1.1000,   4.6000,  22.3700
  1.1000,   4.7000,  23.3000
  1.1000,   4.8000,  24.2500
  1.1000,   4.9000,  25.2200
  1.2000,  -5.0000,  26.4400
  1.2000,  -4.9000,  25.4500
  1.2000,  -4.8000,  24.4800
  1.2000,  -4.7000,  23.5300
  1.2000,  -4.6000,  22.6000
  1.2000,  -4.5000,  21.6900
  1.2000,  -4.4000,  20.8000
  1.2000,  -4.3000,  19.9300
  1.2000,  -4.2000,  19.0800
  1.2000,  -4.1000,  18.2500
  1.2000,  -4.0000,  17.4400
  1.2000,  -3.9000,  16.6500
  1.2000,  -3.8000,  15.8800
  1.2000,  -3.7000,  15.1300
  1.2000,  -3.6000,  14.4000
  1.2000,  -3.5000,  13.6900
  1.2000,  -3.4000,  13.0000
  1.2000,  -3.3000,  12.3300
  1.2000,  -3.2000,  11.6800
  1.2000,  -3.1000,  11.0500
  1.2000,  -3.0000,  10.4400
  1.2000,  -2.9000,   9.8500
  1.2000,  -2.8000,   9.2800
  1.2000,  -2.7000,   8.7300
  1.2000,  -2.6000,   8.2000
  1.2000,  -2.5000,   7.6900
  1.2000,  -2.4000,   7.2000
  1.2000,  -2.3000,   6.7300
  1.2000,  -2.2000,   6.2800
  1.2000,  -2.1000,   5.8500
  1.2000,  -2.0000,   5.4400
  1.2000,  -1.9000,   5.0500
  1.2000,  -1.8000,   4.6800
  1.2000,  -1.7000,   4.3300
  1.2000,  -1.6000,   4.0000
  1.2000,  -1.5000,   3.6900
  1.2000,  -1.4000,   3.4000
  1.2000,  -1.3000,   3.1300
  1.2000,  -1.2000,   2.8800
  1.2000,  -1.1000,   2.6500
  1.2000,  -1.0000,   2.4400
  1.2000,  -0.9000,   2.2500
  1.2000,  -0.8000,   2.0800
  1.2000,  -0.7000,   1.9300
  1.2000,  -0.6000,   1.8000
  1.2000,  -0.5000,   1.6900
  1.2000,  -0.4000,   1.6000
  1.2000,  -0.3000,   1.5300
  1.2000,  -0.2000,   1.4800
  1.2000,  -0.1000,   1.4500
  1.2000,   0.0000,   1.4400
  1.2000,   0.1000,   1.4500
  1.2000,   0.2000,   1.4800
  1.2000,   0.3000,   1.5300
  1.2000,   0.4000,   1.6000
  1.2000,   0.5000,   1.6900
  1.2000,   0.6000,   1.8000
  1.2000,   0.7000,   1.9300
  1.2000,   0.8000,   2.0800
  1.2000,   0.9000,   2.2500
  1.2000,   1.0000,   2.4400
  1.2000,   1.1000,   2.6500
  1.2000,   1.2000,   2.8800
  1.2000,   1.3000,   3.1300
  1.2000,   1.4000,   3.4000
  1.2000,   1.5000,   3.6900
  1.2000,   1.6000,   4.0000
  1.2000,   1.7000,   4.3300
  1.2000,   1.8000,   4.6800
  1.2000,   1.9000,   5.0500
  1.2000,   2.0000,   5.4400
  1.2000,   2.1000,   5.8500
  1.2000,   2.2000,   6.2800
  1.2000,   2.3000,   6.7300
  1.2000,   2.4000,   7.2000
  1.2000,   2.5000,   7.6900
  1.2000,   2.6000,   8.2000
  1.2000,   2.7000,   8.7300
  1.2000,   2.8000,   9.2800
  1.2000,   2.9000,   9.8500
  1.2000,   3.0000,  10.4400
  1.2000,   3.1000,  11.0500
  1.2000,   3.2000,  11.6800
  1.2000,   3.3000,  12.3300
  1.2000,   3.4000,  13.0000
  1.2000,   3.5000,  13.6900
  1.2000,   3.6000,  14.4000
  1.2000,   3.7000,  15.1300
  1.2000,   3.8000,  15.8800
  1.2000,   3.9000,  16.6500
  1.2000,   4.0000,  17.4400
  1.2000,   4.1000,  18.2500
  1.2000,   4.2000,  19.0800
  1.2000,   4.3000,  19.9300
  1.2000,   4.4000,  20.8000
  1.2000,   4.5000,  21.6900
  1.2000,   4.6000,  22.6000
  1.2000,   4.7000,  23.5300
  1.2000,   4.8000,  24.4800
  1.2000,   4.9000,  25.4500
  1.3000,  -5.0000,  26.6900
  1.3000,  -4.9000,  25.7000
  1.3000,  -4.8000,  24.7300
  1.3000,  -4.7000,  23.7800
  1.3000,  -4.6000,  22.8500
  1.3000,  -4.5000,  21.9400
  1.3000,  -4.4000,  21.0500
  1.3000,  -4.3000,  20.1800
  1.3000,  -4.2000,  19.3300
  1.3000,  -4.1000,  18.5000
  1.3000,  -4.0000,  17.6900
  1.3000,  -3.9000,  16.9000
  1.3000,  -3.8000,  16.1300
  1.3000,  -3.7000,  15.3800
  1.3000,  -3.6000,  14.6500
  1.3000,  -3.5000,  13.9400
  1.3000,  -3.4000,  13.2500
  1.3000,  -3.3000,  12.5800
  1.3000,  -3.2000,  11.9300
  1.3000,  -3.1000,  11.3000
  1.3000,  -3.0000,  10.6900
  1.3000,  -2.9000,  10.1000
  1.3000,  -2.8000,   9.5300
  1.3000,  -2.7000,   8.9800
  1.3000,  -2.6000,   8.4500
  1.3000,  -2.5000,   7.9400
  1.3000,  -2.4000,   7.4500
  1.3000,  -2.3000,   6.9800
  1.3000,  -2.2000,   6.5300
  1.3000,  -2.1000,   6.1000
  1.3000,  -2.0000,   5.6900
  1.3000,  -1.9000,   5.3000
  1.3000,  -1.8000,   4.9300
  1.3000,  -1.7000,   4.5800
  1.3000,  -1.6000,   4.2500
  1.3000,  -1.5000,   3.9400
  1.3000,  -1.4000,   3.6500
  1.3000,  -1.3000,   3.3800
  1.3000,  -1.2000,   3.1300
  1.3000,  -1.1000,   2.9000
  1.3000,  -1.0000,   2.6900
  1.3000,  -0.9000,   2.5000
  1.3000,  -0.8000,   2.3300
  1.3000,  -0.7000,   2.1800
  1.3000,  -0.6000,   2.0500
  1.3000,  -0.5000,   1.9400
  1.3000,  -0.4000,   1.8500
  1.3000,  -0.3000,   1.7800
  1.3000,  -0.2000,   1.7300
  1.3000,  -0.1000,   1.7000
  1.3000,   0.0000,   1.6900
  1.3000,   0.1000,   1.7000
  1.3000,   0.2000,   1.7300
  1.3000,   0.3000,   1.7800
  1.3000,   0.4000,   1.8500
  1.3000,   0.5000,   1.9400
  1.3000,   0.6000,   2.0500
  1.3000,   0.7000,   2.1800
  1.3000,   0.8000,   2.3300
  1.3000,   0.9000,   2.5000
  1.3000,   1.0000,   2.6900
  1.3000,   1.1000,   2.9000
  1.3000,   1.2000,   3.1300
  1.3000,   1.3000,   3.3800
  1.3000,   1.4000,   3.6500
  1.3000,   1.5000,   3.9400
  1.3000,   1.6000,   4.2500
  1.3000,   1.7000,   4.5800
  1.3000,   1.8000,   4.9300
  1.3000,   1.9000,   5.3000
  1.3000,   2.0000,   5.6900
  1.3000,   2.1000,   6.1000
  1.3000,   2.2000,   6.5300
  1.3000,   2.3000,   6.9800
  1.3000,   2.4000,   7.4500
  1.3000,   2.5000,   7.9400
  1.3000,   2.6000,   8.4500
  1.3000,   2.7000,   8.9800
  1.3000,   2.8000,   9.5300
  1.3000,   2.9000,  10.1000
  1.3000,   3.0000,  10.6900
  1.3000,   3.1000,  11.3000
  1.3000,   3.2000,  11.9300
  1.3000,   3.3000,  12.5800
  1.3000,   3.4000,  13.2500
  1.3000,   3.5000,  13.9400
  1.3000,   3.6000,  14.6500
  1.3000,   3.7000,  15.3800
  1.3000,   3.8000,  16.1300
  1.3000,   3.9000,  16.9000
  1.3000,   4.0000,  17.6900
  1.3000,   4.1000,  18.5000
  1.3000,   4.2000,  19.3300
  1.3000,   4.3000,  20.1800
  1.3000,   4.4000,  21.0500
  1.3000,   4.5000,  21.9400
  1.3000,   4.6000,  22.8500
  1.3000,   4.7000,  23.7800
  1.3000,   4.8000,  24.7300
  1.3000,   4.9000,  25.7000
  1.4000,  -5.0000,  26.9600
  1.4000,  -4.9000,  25.9700
  1.4000,  -4.8000,  25.0000
  1.4000,  -4.7000,  24.0500
  1.4000,  -4.6000,  23.1200
  1.4000,  -4.5000,  22.2100
  1.4000,  -4.4000,  21.3200
  1.4000,  -4.3000,  20.4500
  1.4000,  -4.2000,  19.6000
  1.4000,  -4.1000,  18.7700
  1.4000,  -4.0000,  17.9600
  1.4000,  -3.9000,  17.1700
  1.4000,  -3.8000,  16.4000
  1.4000,  -3.7000,  15.6500
  1.4000,  -3.6000,  14.9200
  1.4000,  -3.5000,  14.2100
  1.4000,  -3.4000,  13.5200
  1.4000,  -3.3000,  12.8500
  1.4000,  -3.2000,  12.2000
  1.4000,  -3.1000,  11.5700
  1.4000,  -3.0000,  10.9600
  1.4000,  -2.9000,  10.3700
  1.4000,  -2.8000,   9.8000
  1.4000,  -2.7000,   9.2500
  1.4000,  -2.6000,   8.7200
  1.4000,  -2.5000,   8.2100
  1.4000,  -2.4000,   7.7200
  1.4000,  -2.3000,   7.2500
  1.4000,  -2.2000,   6.8000
  1.4000,  -2.1000,   6.3700
  1.4000,  -2.0000,   5.9600
  1.4000,  -1.9000,   5.5700
  1.4000,  -1.8000,   5.2000
  1.4000,  -1.7000,   4.8500
  1.4000,  -1.6000,   4.5200
  1.4000,  -1.5000,   4.2100
  1.4000,  -1.4000,   3.9200
  1.4000,  -1.3000,   3.6500
  1.4000,  -1.2000,   3.4000
  1.4000,  -1.1000,   3.1700
  1.4000,  -1.0000,   2.9600
  1.4000,  -0.9000,   2.7700
  1.4000,  -0.8000,   2.6000
  1.4000,  -0.7000,   2.4500
  1.4000,  -0.6000,   2.3200
  1.4000,  -0.5000,   2.2100
  1.4000,  -0.4000,   2.1200
  1.4000,  -0.3000,   2.0500
  1.4000,  -0.2000,   2.0000
  1.4000,  -0.1000,   1.9700
  1.4000,   0.0000,   1.9600
  1.4000,   0.1000,   1.9700
  1.4000,   0.2000,   2.0000
  1.4000,   0.3000,   2.0500
  1.4000,   0.4000,   2.1200
  1.4000,   0.5000,   2.2100
  1.4000,   0.6000,   2.3200
  1.4000,   0.7000,   2.4500
  1.4000,   0.8000,   2.6000
  1.4000,   0.9000,   2.7700
  1.4000,   1.0000,   2.9600
  1.4000,   1.1000,   3.1700
  1.4000,   1.2000,   3.4000
  1.4000,   1.3000,   3.6500
  1.4000,   1.4000,   3.9200
  1.4000,   1.5000,   4.2100
  1.4000,   1.6000,   4.5200
  1.4000,   1.7000,   4.8500
  1.4000,   1.8000,   5.2000
  1.4000,   1.9000,   5.5700
  1.4000,   2.0000,   5.9600
  1.4000,   2.1000,   6.3700
  1.4000,   2.2000,   6.8000
  1.4000,   2.3000,   7.2500
  1.4000,   2.4000,   7.7200
  1.4000,   2.5000,   8.2100
  1.4000,   2.6000,   8.7200
  1.4000,   2.7000,   9.2500
  1.4000,   2.8000,   9.8000
  1.4000,   2.9000,  10.3700
  1.4000,   3.0000,  10.9600
  1.4000,   3.1000,  11.5700
  1.4000,   3.2000,  12.2000
  1.4000,   3.3000,  12.8500
  1.4000,   3.4000,  13.5200
  1.4000,   3.5000,  14.2100
  1.4000,   3.6000,  14.9200
  1.4000,   3.7000,  15.6500
  1.4000,   3.8000,  16.4000
  1.4000,   3.9000,  17.1700
  1.4000,   4.0000,  17.9600
  1.4000,   4.1000,  18.7700
  1.4000,   4.2000,  19.6000
  1.4000,   4.3000,  20.4500
  1.4000,   4.4000,  21.3200
  1.4000,   4.5000,  22.2100
  1.4000,   4.6000,  23.1200
  1.4000,   4.7000,  24.0500
  1.4000,   4.8000,  25.0000
  1.4000,   4.9000,  25.9700
  1.5000,  -5.0000,  27.2500
  1.5000,  -4.9000,  26.2600
  1.5000,  -4.8000,  25.2900
  1.5000,  -4.7000,  24.3400
  1.5000,  -4.6000,  23.4100
  1.5000,  -4.5000,  22.5000
  1.5000,  -4.4000,  21.6100
  1.5000,  -4.3000,  20.7400
  1.5000,  -4.2000,  19.8900
  1.5000,  -4.1000,  19.0600
  1.5000,  -4.0000,  18.2500
  1.5000,  -3.9000,  17.4600
  1.5000,  -3.8000,  16.6900
  1.5000,  -3.7000,  15.9400
  1.5000,  -3.6000,  15.2100
  1.5000,  -3.5000,  14.5000
  1.5000,  -3.4000,  13.8100
  1.5000,  -3.3000,  13.1400
  1.5000,  -3.2000,  12.4900
  1.5000,  -3.1000,  11.8600
  1.5000,  -3.0000,  11.2500
  1.5000,  -2.9000,  10.6600
  1.5000,  -2.8000,  10.0900
  1.5000,  -2.7000,   9.5400
  1.5000,  -2.6000,   9.0100
  1.5000,  -2.5000,   8.5000
  1.5000,  -2.4000,   8.0100
  1.5000,  -2.3000,   7.5400
  1.5000,  -2.2000,   7.0900
  1.5000,  -2.1000,   6.6600
  1.5000,  -2.0000,   6.2500
  1.5000,  -1.9000,   5.8600
  1.5000,  -1.8000,   5.4900
  1.5000,  -1.7000,   5.1400
  1.5000,  -1.6000,   4.8100
  1.5000,  -1.5000,   4.5000
  1.5000,  -1.4000,   4.2100
  1.5000,  -1.3000,   3.9400
  1.5000,  -1.2000,   3.6900
  1.5000,  -1.1000,   3.4600
  1.5000,  -1.0000,   3.2500
  1.5000,  -0.9000,   3.0600
  1.5000,  -0.8000,   2.8900
  1.5000,  -0.7000,   2.7400
  1.5000,  -0.6000,   2.6100
  1.5000,  -0.5000,   2.5000
  1.5000,  -0.4000,   2.4100
  1.5000,  -0.3000,   2.3400
  1.5000,  -0.2000,   2.2900
  1.5000,  -0.1000,   2.2600
  1.5000,   0.0000,   2.2500
  1.5000,   0.1000,   2.2600
  1.5000,   0.2000,   2.2900
  1.5000,   0.3000,   2.3400
  1.5000,   0.4000,   2.4100
  1.5000,   0.5000,   2.5000
  1.5000,   0.6000,   2.6100
  1.5000,   0.7000,   2.7400
  1.5000,   0.8000,   2.8900
  1.5000,   0.9000,   3.0600
  1.5000,   1.0000,   3.2500
  1.5000,   1.1000,   3.4600
  1.5000,   1.2000,   3.6900
  1.5000,   1.3000,   3.9400
  1.5000,   1.4000,   4.2100
  1.5000,   1.5000,   4.5000
  1.5000,   1.6000,   4.8100
  1.5000,   1.7000,   5.1400
  1.5000,   1.8000,   5.4900
  1.5000,   1.9000,   5.8600
  1.5000,   2.0000,   6.2500
  1.5000,   2.1000,   6.6600
  1.5000,   2.2000,   7.0900
  1.5000,   2.3000,   7.5400
  1.5000,   2.4000,   8.0100
  1.5000,   2.5000,   8.5000
  1.5000,   2.6000,   9.0100
  1.5000,   2.7000,   9.5400
  1.5000,   2.8000,  10.0900
  1.5000,   2.9000,  10.6600
  1.5000,   3.0000,  11.2500
  1.5000,   3.1000,  11.8600
  1.5000,   3.2000,  12.4900
  1.5000,   3.3000,  13.1400
  1.5000,   3.4000,  13.8100
  1.5000,   3.5000,  14.5000
  1.5000,   3.6000,  15.2100
  1.5000,   3.7000,  15.9400
  1.5000,   3.8000,  16.6900
  1.5000,   3.9000,  17.4600
  1.5000,   4.0000,  18.2500
  1.5000,   4.1000,  19.0600
  1.5000,   4.2000,  19.8900
  1.5000,   4.3000,  20.7400
  1.5000,   4.4000,  21.6100
  1.5000,   4.5000,  22.5000
  1.5000,   4.6000,  23.4100
  1.5000,   4.7000,  24.3400
  1.5000,   4.8000,  25.2900
  1.5000,   4.9000,  26.2600
  1.6000,  -5.0000,  27.5600
  1.6000,  -4.9000,  26.5700
  1.6000,  -4.8000,  25.6000
  1.6000,  -4.7000,  24.6500
  1.6000,  -4.6000,  23.7200
  1.6000,  -4.5000,  22.8100
  1.6000,  -4.4000,  21.9200
  1.6000,  -4.3000,  21.0500
  1.6000,  -4.2000,  20.2000
  1.6000,  -4.1000,  19.3700
  1.6000,  -4.0000,  18.5600
  1.6000,  -3.9000,  17.7700
  1.6000,  -3.8000,  17.0000
  1.6000,  -3.7000,  16.2500
  1.6000,  -3.6000,  15.5200
  1.6000,  -3.5000,  14.8100
  1.6000,  -3.4000,  14.1200
  1.6000,  -3.3000,  13.4500
  1.6000,  -3.2000,  12.8000
  1.6000,  -3.1000,  12.1700
  1.6000,  -3.0000,  11.5600
  1.6000,  -2.9000,  10.9700
  1.6000,  -2.8000,  10.4000
  1.6000,  -2.7000,   9.8500
  1.6000,  -2.6000,   9.3200
  1.6000,  -2.5000,   8.8100
  1.6000,  -2.4000,   8.3200
  1.6000,  -2.3000,   7.8500
  1.6000,  -2.2000,   7.4000
  1.6000,  -2.1000,   6.9700
  1.6000,  -2.0000,   6.5600
  1.6000,  -1.9000,   6.1700
  1.6000,  -1.8000,   5.8000
  1.6000,  -1.7000,   5.4500
  1.6000,  -1.6000,   5.1200
  1.6000,  -1.5000,   4.8100
  1.6000,  -1.4000,   4.5200
  1.6000,  -1.3000,   4.2500
  1.6000,  -1.2000,   4.0000
  1.6000,  -1.1000,   3.7700
  1.6000,  -1.0000,   3.5600
  1.6000,  -0.9000,   3.3700
  1.6000,  -0.8000,   3.2000
  1.6000,  -0.7000,   3.0500
  1.6000,  -0.6000,   2.9200
  1.6000,  -0.5000,   2.8100
  1.6000,  -0.4000,   2.7200
  1.6000,  -0.3000,   2.6500
  1.6000,  -0.2000,   2.6000
  1.6000,  -0.1000,   2.5700
  1.6000,   0.0000,   2.5600
  1.6000,   0.1000,   2.5700
  1.6000,   0.2000,   2.6000
  1.6000,   0.3000,   2.6500
  1.6000,   0.4000,   2.7200
  1.6000,   0.5000,   2.8100
  1.6000,   0.6000,   2.9200
  1.6000,   0.7000,   3.0500
  1.6000,   0.8000,   3.2000
  1.6000,   0.9000,   3.3700
  1.6000,   1.0000,   3.5600
  1.6000,   1.1000,   3.7700
  1.6000,   1.2000,   4.0000
  1.6000,   1.3000,   4.2500
  1.6000,   1.4000,   4.5200
  1.6000,   1.5000,   4.8100
  1.6000,   1.6000,   5.1200
  1.6000,   1.7000,   5.4500
  1.6000,   1.8000,   5.8000
  1.6000,   1.9000,   6.1700
  1.6000,   2.0000,   6.5600
  1.6000,   2.1000,   6.9700
  1.6000,   2.2000,   7.4000
  1.6000,   2.3000,   7.8500
  1.6000,   2.4000,   8.3200
  1.6000,   2.5000,   8.8100
  1.6000,   2.6000,   9.3200
  1.6000,   2.7000,   9.8500
  1.6000,   2.8000,  10.4000
  1.6000,   2.9000,  10.9700
  1.6000,   3.0000,  11.5600
  1.6000,   3.1000,  12.1700
  1.6000,   3.2000,  12.8000
  1.6000,   3.3000,  13.4500
  1.6000,   3.4000,  14.1200
  1.6000,   3.5000,  14.8100
  1.6000,   3.6000,  15.5200
  1.6000,   3.7000,  16.2500
  1.6000,   3.8000,  17.0000
  1.6000,   3.9000,  17.7700
  1.6000,   4.0000,  18.5600
  1.6000,   4.1000,  19.3700
  1.6000,   4.2000,  20.2000
  1.6000,   4.3000,  21.0500
  1.6000,   4.4000,  21.9200
  1.6000,   4.5000,  22.8100
  1.6000,   4.6000,  23.7200
  1.6000,   4.7000,  24.6500
  1.6000,   4.8000,  25.6000
  1.6000,   4.9000,  26.5700
  1.7000,  -5.0000,  27.8900
  1.7000,  -4.9000,  26.9000
  1.7000,  -4.8000,  25.9300
  1.7000,  -4.7000,  24.9800
  1.7000,  -4.6000,  24.0500
  1.7000,  -4.5000,  23.1400
  1.7000,  -4.4000,  22.2500
  1.7000,  -4.3000,  21.3800
  1.7000,  -4.2000,  20.5300
  1.7000,  -4.1000,  19.7000
  1.7000,  -4.0000,  18.8900
  1.7000,  -3.9000,  18.1000
  1.7000,  -3.8000,  17.3300
  1.7000,  -3.7000,  16.5800
  1.7000,  -3.6000,  15.8500
  1.7000,  -3.5000,  15.1400
  1.7000,  -3.4000,  14.4500
  1.7000,  -3.3000,  13.7800
  1.7000,  -3.2000,  13.1300
  1.7000,  -3.1000,  12.5000
  1.7000,  -3.0000,  11.8900
  1.7000,  -2.9000,  11.3000
  1.7000,  -2.8000,  10.7300
  1.7000,  -2.7000,  10.1800
  1.7000,  -2.6000,   9.6500
  1.7000,  -2.5000,   9.1400
  1.7000,  -2.4000,   8.6500
  1.7000,  -2.3000,   8.1800
  1.7000,  -2.2000,   7.7300
  1.7000,  -2.1000,   7.3000
  1.7000,  -2.0000,   6.8900
  1.7000,  -1.9000,   6.5000
  1.7000,  -1.8000,   6.1300
  1.7000,  -1.7000,   5.7800
  1.7000,  -1.6000,   5.4500
  1.7000,  -1.5000,   5.1400
  1.7000,  -1.4000,   4.8500
  1.7000,  -1.3000,   4.5800
  1.7000,  -1.2000,   4.3300
  1.7000,  -1.1000,   4.1000
  1.7000,  -1.0000,   3.8900
  1.7000,  -0.9000,   3.7000
  1.7000,  -0.8000,   3.5300
  1.7000,  -0.7000,   3.3800
  1.7000,  -0.6000,   3.2500
  1.7000,  -0.5000,   3.1400
  1.7000,  -0.4000,   3.0500
  1.7000,  -0.3000,   2.9800
  1.7000,  -0.2000,   2.9300
  1.7000,  -0.1000,   2.9000
  1.7000,   0.0000,   2.8900
  1.7000,   0.1000,   2.9000
  1.7000,   0.2000,   2.9300
  1.7000,   0.3000,   2.9800
  1.7000,   0.4000,   3.0500
  1.7000,   0.5000,   3.1400
  1.7000,   0.6000,   3.2500
  1.7000,   0.7000,   3.3800
  1.7000,   0.8000,   3.5300
  1.7000,   0.9000,   3.7000
