item,heapify,push,peek,pop,remove_first_peek,remove_851,remove_2431,remove_4633,remove_5567,remove_7633,remove_4315,remove_4341,remove_7,remove_7079,remove_5703
7600, 1343, 1343, 3722, 3722, 3721, 1343, 1343, 1343, 3094, 3094, 1343, 5402, 1343, 3094, 5402
5402, 5402, 5402, 3721, 3721, 3720, 5402, 5402, 5402, 784, 784, 5402, 784, 5402, 784, 784
2779, 784, 784, 3720, 3720, 3719, 784, 784, 784, 2779, 2779, 784, 2779, 784, 2779, 2779
4176, 2779, 2779, 3719, 3719, 3718, 2779, 2779, 2779, 1569, 1569, 2779, 1569, 2779, 1569, 1569
4870, 1569, 1569, 3718, 3718, 3717, 1569, 1569, 1569, 3139, 3139, 1569, 4176, 1569, 3139, 4176
4544, 4176, 4176, 3717, 3717, 3716, 4176, 4176, 4176, 686, 686, 4176, 686, 4176, 686, 686
4793, 686, 686, 3716, 3716, 3715, 686, 686, 686, 2025, 2025, 686, 2025, 686, 2025, 2025
2025, 2025, 2025, 3715, 3715, 3714, 2025, 2025, 2025, 1117, 1117, 2025, 1117, 2025, 1117, 1117
3718, 1117, 1117, 3714, 3714, 3713, 1117, 1117, 1117, 3718, 3718, 1117, 3718, 1117, 3718, 3718
9801, 3718, 3718, 3713, 3713, 3712, 3718, 3718, 3718, 445, 445, 3718, 445, 3718, 445, 445
5724, 445, 445, 3712, 3712, 3711, 445, 445, 445, 3519, 3519, 445, 3519, 445, 3519, 3519
4608, 3519, 3519, 3711, 3711, 3710, 3519, 3519, 3519, 752, 752, 3519, 752, 3519, 752, 752
7599, 752, 752, 3710, 3710, 3709, 752, 752, 752, 3443, 3443, 752, 5724, 752, 3443, 5724
6290, 5724, 5724, 3709, 3709, 3708, 5724, 5724, 5724, 1377, 1377, 5724, 1377, 5724, 1377, 1377
1377, 1377, 1377, 3708, 3708, 3707, 1377, 1377, 1377, 2149, 2149, 1377, 2149, 1377, 2149, 2149
3443, 2149, 2149, 3707, 3707, 3706, 2149, 2149, 2149, 410, 410, 2149, 410, 2149, 410, 410
8420, 410, 410, 3706, 3706, 3705, 410, 410, 410, 4709, 4709, 410, 4709, 410, 4709, 4709
8147, 4709, 4709, 3705, 3705, 3704, 4709, 4709, 4709, 786, 786, 4709, 786, 4709, 786, 786
8277, 786, 786, 3704, 3704, 3703, 786, 786, 786, 5152, 5152, 786, 7283, 786, 5152, 7283
7435, 7283, 7283, 3703, 3703, 3702, 7283, 7283, 7283, 4764, 4764, 7283, 4764, 7283, 4764, 4764
4764, 4764, 4764, 3702, 3702, 3701, 4764, 4764, 4764, 4976, 4976, 4764, 4976, 4764, 4976, 4976
5152, 4976, 4976, 3701, 3701, 3700, 4976, 4976, 4976, 1574, 1574, 4976, 1574, 4976, 1574, 1574
3624, 1574, 1574, 3700, 3700, 3699, 1574, 1574, 1574, 3624, 3624, 1574, 3624, 1574, 3624, 3624
8209, 3624, 3624, 3699, 3699, 3698, 3624, 3624, 3624, 3324, 3324, 3624, 3324, 3624, 3324, 3324
6301, 3324, 3324, 3698, 3698, 3697, 3324, 3324, 3324, 6301, 6301, 3324, 6301, 3324, 6301, 6301
6395, 6301, 6301, 3697, 3697, 3696, 6301, 6301, 6301, 393, 393, 6301, 393, 6301, 393, 393
6303, 393, 393, 3696, 3696, 3695, 393, 393, 393, 413, 413, 393, 413, 393, 413, 413
413, 413, 413, 3695, 3695, 3694, 413, 413, 413, 4394, 4394, 413, 4394, 413, 4394, 4394
6305, 4394, 4394, 3694, 3694, 3693, 4394, 4394, 4394, 6305, 6305, 4394, 6305, 4394, 6305, 6305
6306, 6305, 6305, 3693, 3693, 3692, 6305, 6305, 6305, 1576, 1576, 6305, 1576, 6305, 1576, 1576
7065, 1576, 1576, 3692, 3692, 3691, 1576, 1576, 1576, 5181, 5181, 1576, 5181, 1576, 5181, 5181
5181, 5181, 5181, 3691, 3691, 3690, 5181, 5181, 5181, 3153, 3153, 5181, 3153, 5181, 3153, 3153
6564, 3153, 3153, 3690, 3690, 3689, 3153, 3153, 3153, 5320, 5320, 3153, 6564, 3153, 5320, 6564
8709, 6564, 6564, 3689, 3689, 3688, 6564, 6564, 6564, 3543, 3543, 6564, 3543, 6564, 3543, 3543
3543, 3543, 3543, 3688, 3688, 3687, 3543, 3543, 3543, 1732, 1732, 3543, 1732, 3543, 1732, 1732
1732, 1732, 1732, 3687, 3687, 3686, 1732, 1732, 1732, 3156, 3156, 1732, 3156, 1732, 3156, 3156
6549, 3156, 3156, 3686, 3686, 3685, 3156, 3156, 3156, 6549, 6549, 3156, 6549, 3156, 6549, 6549
8903, 6549, 6549, 3685, 3685, 3684, 6549, 6549, 6549, 1795, 1795, 6549, 1795, 6549, 1795, 1795
9838, 1795, 1795, 3684, 3684, 3683, 1795, 1795, 1795, 2912, 2912, 1795, 2912, 1795, 2912, 2912
8380, 2912, 2912, 3683, 3683, 3682, 2912, 2912, 2912, 256, 256, 2912, 256, 2912, 256, 256
8581, 256, 256, 3682, 3682, 3681, 256, 256, 256, 4382, 4382, 256, 4382, 256, 4382, 4382
4382, 4382, 4382, 3681, 3681, 3680, 4382, 4382, 4382, 306, 306, 4382, 306, 4382, 306, 306
306, 306, 306, 3680, 3680, 3679, 306, 306, 306, 789, 789, 306, 789, 306, 789, 789
6220, 789, 789, 3679, 3679, 3678, 789, 789, 789, 3349, 3349, 789, 3349, 789, 3349, 3349
5149, 3349, 3349, 3678, 3678, 3677, 3349, 3349, 3349, 1311, 1311, 3349, 1311, 3349, 1311, 1311
1311, 1311, 1311, 3677, 3677, 3676, 1311, 1311, 1311, 245, 245, 1311, 245, 1311, 245, 245
6323, 245, 245, 3676, 3676, 3675, 245, 245, 245, 103, 103, 245, 103, 245, 103, 103
103, 103, 103, 3675, 3675, 3674, 103, 103, 103, 2238, 2238, 103, 2238, 103, 2238, 2238
8067, 2238, 2238, 3674, 3674, 3673, 2238, 2238, 2238, 2902, 2902, 2238, 6323, 2238, 2902, 6323
7177, 6323, 6323, 3673, 3673, 3672, 6323, 6323, 6323, 931, 931, 6323, 931, 6323, 931, 931
2839, 931, 931, 3672, 3672, 3671, 931, 931, 931, 2839, 2839, 931, 2839, 931, 2839, 2839
3511, 2839, 2839, 3671, 3671, 3670, 2839, 2839, 2839, 2891, 2891, 2839, 2891, 2839, 2891, 2891
8927, 2891, 2891, 3670, 3670, 3669, 2891, 2891, 2891, 3511, 3511, 2891, 3511, 2891, 3511, 3511
3660, 3511, 3511, 3669, 3669, 3668, 3511, 3511, 3511, 2239, 2239, 3511, 2239, 3511, 2239, 2239
8672, 2239, 2239, 3668, 3668, 3667, 2239, 2239, 2239, 3705, 3705, 2239, 3705, 2239, 3705, 3705
9791, 3705, 3705, 3667, 3667, 3666, 3705, 3705, 3705, 1747, 1747, 3705, 1747, 3705, 1747, 1747
1747, 1747, 1747, 3666, 3666, 3665, 1747, 1747, 1747, 3166, 3166, 1747, 3166, 1747, 3166, 3166
7462, 3166, 3166, 3665, 3665, 3664, 3166, 3166, 3166, 2842, 2842, 3166, 2842, 3166, 2842, 2842
6335, 2842, 2842, 3664, 3664, 3663, 2842, 2842, 2842, 3914, 3914, 2842, 3914, 2842, 3914, 3914
8694, 3914, 3914, 3663, 3663, 3662, 3914, 3914, 3914, 3168, 3168, 3914, 3168, 3914, 3168, 3168
6337, 3168, 3168, 3662, 3662, 3661, 3168, 3168, 3168, 2687, 2687, 3168, 6335, 3168, 2687, 6335
6338, 6335, 6335, 3661, 3661, 3660, 6335, 6335, 6335, 101, 101, 6335, 101, 6335, 101, 101
2314, 101, 101, 3660, 3660, 3659, 101, 101, 101, 2314, 2314, 101, 2314, 101, 2314, 2314
2687, 2314, 2314, 3659, 3659, 3658, 2314, 2314, 2314, 3169, 3169, 2314, 2687, 2314, 3169, 2687
9343, 3169, 3169, 3658, 3658, 3657, 3169, 3169, 3169, 4906, 4906, 3169, 4906, 3169, 4906, 4906
8822, 4906, 4906, 3657, 3657, 3656, 4906, 4906, 4906, 5913, 5913, 4906, 5913, 4906, 5913, 5913
6343, 5913, 5913, 3656, 3656, 3655, 5913, 5913, 5913, 6057, 6057, 5913, 6057, 5913, 6057, 6057
7073, 6057, 6057, 3655, 3655, 3654, 6057, 6057, 6057, 937, 937, 6057, 937, 6057, 937, 937
3184, 937, 937, 3654, 3654, 3653, 937, 937, 937, 3184, 3184, 937, 3184, 937, 3184, 3184
7587, 3184, 3184, 3653, 3653, 3652, 3184, 3184, 3184, 4911, 4911, 3184, 4911, 3184, 4911, 4911
9496, 4911, 4911, 3652, 3652, 3651, 4911, 4911, 4911, 3819, 3819, 4911, 3819, 4911, 3819, 3819
3819, 3819, 3819, 3651, 3651, 3650, 3819, 3819, 3819, 270, 270, 3819, 270, 3819, 270, 270
270, 270, 270, 3650, 3650, 3649, 270, 270, 270, 1851, 1851, 270, 3174, 270, 1851, 3174
6003, 3174, 3174, 3649, 3649, 3648, 3174, 3174, 3174, 154, 154, 3174, 154, 3174, 154, 154
1851, 154, 154, 3648, 3648, 3647, 154, 154, 154, 1588, 1588, 154, 1588, 154, 1588, 1588
3209, 1588, 1588, 3647, 3647, 3646, 1588, 1588, 1588, 1348, 1348, 1588, 1348, 1588, 1348, 1348
4692, 1348, 1348, 3646, 3646, 3645, 1348, 1348, 1348, 136, 136, 1348, 136, 1348, 136, 136
136, 136, 136, 3645, 3645, 3644, 136, 136, 136, 595, 595, 136, 595, 136, 595, 595
6355, 595, 595, 3644, 3644, 3643, 595, 595, 595, 5157, 5157, 595, 5157, 595, 5157, 5157
6356, 5157, 5157, 3643, 3643, 3642, 5157, 5157, 5157, 1819, 1819, 5157, 1819, 5157, 1819, 1819
4013, 1819, 1819, 3642, 3642, 3641, 1819, 1819, 1819, 2982, 2982, 1819, 4013, 1819, 2982, 4013
6358, 4013, 4013, 3641, 3641, 3640, 4013, 4013, 4013, 396, 396, 4013, 396, 4013, 396, 396
772, 396, 396, 3640, 3640, 3639, 396, 396, 396, 772, 772, 396, 772, 396, 772, 772
9589, 772, 772, 3639, 3639, 3638, 772, 772, 772, 2476, 2476, 772, 2476, 772, 2476, 2476
5277, 2476, 2476, 3638, 3638, 3637, 2476, 2476, 2476, 3190, 3190, 2476, 3419, 2476, 3190, 3419
8109, 3419, 3419, 3637, 3637, 3636, 3419, 3419, 3419, 2216, 2216, 3419, 2216, 3419, 2216, 2216
2216, 2216, 2216, 3636, 3636, 3635, 2216, 2216, 2216, 3181, 3181, 2216, 3181, 2216, 3181, 3181
7235, 3181, 3181, 3635, 3635, 3634, 3181, 3181, 3181, 3182, 3182, 3181, 3182, 3181, 3182, 3182
5034, 3182, 3182, 3634, 3634, 3633, 3182, 3182, 3182, 3111, 3111, 3182, 3111, 3182, 3111, 3111
3111, 3111, 3111, 3633, 3633, 3632, 3111, 3111, 3111, 1627, 1627, 3111, 1627, 3111, 1627, 1627
1627, 1627, 1627, 3632, 3632, 3631, 1627, 1627, 1627, 2517, 2517, 1627, 2517, 1627, 2517, 2517
6867, 2517, 2517, 3631, 3631, 3630, 2517, 2517, 2517, 300, 300, 2517, 300, 2517, 300, 300
300, 300, 300, 3630, 3630, 3629, 300, 300, 300, 1904, 1904, 300, 1904, 300, 1904, 1904
9705, 1904, 1904, 3629, 3629, 3628, 1904, 1904, 1904, 1253, 1253, 1904, 1253, 1904, 1253, 1253
1253, 1253, 1253, 3628, 3628, 3627, 1253, 1253, 1253, 1592, 1592, 1253, 1592, 1253, 1592, 1592
3672, 1592, 1592, 3627, 3627, 3626, 1592, 1592, 1592, 2598, 2598, 1592, 2598, 1592, 2598, 2598
3637, 2598, 2598, 3626, 3626, 3625, 2598, 2598, 2598, 1017, 1017, 2598, 1017, 2598, 1017, 1017
1017, 1017, 1017, 3625, 3625, 3624, 1017, 1017, 1017, 796, 796, 1017, 796, 1017, 796, 796
5989, 796, 796, 3624, 3624, 3623, 796, 796, 796, 3749, 3749, 796, 3749, 796, 3749, 3749
9498, 3749, 3749, 3623, 3623, 3622, 3749, 3749, 3749, 320, 320, 3749, 320, 3749, 320, 320
9209, 320, 320, 3622, 3622, 3621, 320, 320, 320, 3820, 3820, 320, 3820, 320, 3820, 3820
3820, 3820, 3820, 3621, 3621, 3620, 3820, 3820, 3820, 1593, 1593, 3820, 1593, 3820, 1593, 1593
8991, 1593, 1593, 3620, 3620, 3619, 1593, 1593, 1593, 4811, 4811, 1593, 4811, 1593, 4811, 4811
4811, 4811, 4811, 3619, 3619, 3618, 4811, 4811, 4811, 165, 165, 4811, 165, 4811, 165, 165
5873, 165, 165, 3618, 3618, 3617, 165, 165, 165, 2394, 2394, 165, 5873, 165, 2394, 5873
6382, 5873, 5873, 3617, 3617, 3616, 5873, 5873, 5873, 22, 22, 5873, 22, 5873, 22, 22
22, 22, 22, 3616, 3616, 3615, 22, 22, 22, 1442, 1442, 22, 1442, 22, 1442, 1442
1442, 1442, 1442, 3615, 3615, 3614, 1442, 1442, 1442, 4288, 4288, 1442, 2394, 1442, 4288, 2394
4288, 4288, 4288, 3614, 3614, 3613, 4288, 4288, 4288, 6386, 6386, 4288, 6386, 4288, 6386, 6386
6386, 6386, 6386, 3613, 3613, 3612, 6386, 6386, 6386, 326, 326, 6386, 326, 6386, 326, 326
326, 326, 326, 3612, 3612, 3611, 326, 326, 326, 4588, 4588, 326, 4588, 326, 4588, 4588
6388, 4588, 4588, 3611, 3611, 3610, 4588, 4588, 4588, 5907, 5907, 4588, 5907, 4588, 5907, 5907
6389, 5907, 5907, 3610, 3610, 3609, 5907, 5907, 5907, 4925, 4925, 5907, 4925, 5907, 4925, 4925
4925, 4925, 4925, 3609, 3609, 3608, 4925, 4925, 4925, 1394, 1394, 4925, 1394, 4925, 1394, 1394
2991, 1394, 1394, 3608, 3608, 3607, 1394, 1394, 1394, 2991, 2991, 1394, 2991, 1394, 2991, 2991
7365, 2991, 2991, 3607, 3607, 3606, 2991, 2991, 2991, 3196, 3196, 2991, 3196, 2991, 3196, 3196
5980, 3196, 3196, 3606, 3606, 3605, 3196, 3196, 3196, 115, 115, 3196, 115, 3196, 115, 115
115, 115, 115, 3605, 3605, 3604, 115, 115, 115, 1441, 1441, 115, 1441, 115, 1441, 1441
6980, 1441, 1441, 3604, 3604, 3603, 1441, 1441, 1441, 4387, 5206, 1441, 5206, 1441, 5206, 5206
7684, 5206, 5206, 3603, 3603, 3602, 5206, 5206, 5206, 532, 532, 5206, 532, 5206, 532, 532
532, 532, 532, 3602, 3602, 3601, 532, 532, 532, 1598, 1598, 532, 1598, 532, 1598, 1598
7452, 1598, 1598, 3601, 3601, 3600, 1598, 1598, 1598, 49, 49, 1598, 49, 1598, 49, 49
555, 49, 49, 3600, 3600, 3599, 49, 49, 49, 555, 555, 49, 555, 49, 555, 555
7952, 555, 555, 3599, 3599, 3598, 555, 555, 555, 1080, 1080, 555, 1080, 555, 1080, 1080
1080, 1080, 1080, 3598, 3598, 3597, 1080, 1080, 1080, 2607, 2607, 1080, 3124, 1080, 2607, 3124
4034, 3124, 3124, 3597, 3597, 3596, 3124, 3124, 3124, 932, 932, 3124, 932, 3124, 932, 932
2607, 932, 932, 3596, 3596, 3595, 932, 932, 932, 1002, 1002, 932, 1002, 932, 1002, 1002
1002, 1002, 1002, 3595, 3595, 3594, 1002, 1002, 1002, 2559, 2559, 1002, 2559, 1002, 2559, 2559
7132, 2559, 2559, 3594, 3594, 3593, 2559, 2559, 2559, 3020, 3020, 2559, 3020, 2559, 3020, 3020
8584, 3020, 3020, 3593, 3593, 3592, 3020, 3020, 3020, 1184, 1184, 3020, 1184, 3020, 1184, 1184
1184, 1184, 1184, 3592, 3592, 3591, 1184, 1184, 1184, 1601, 1601, 1184, 1601, 1184, 1601, 1601
9463, 1601, 1601, 3591, 3591, 3590, 1601, 1601, 1601, 2017, 2017, 1601, 2017, 1601, 2017, 2017
2017, 2017, 2017, 3590, 3590, 3589, 2017, 2017, 2017, 2491, 2491, 2017, 2491, 2017, 2491, 2491
5507, 2491, 2491, 3589, 3589, 3588, 2491, 2491, 2491, 1602, 1602, 2491, 1602, 2491, 1602, 1602
5179, 1602, 1602, 3588, 3588, 3587, 1602, 1602, 1602, 4943, 5179, 1602, 5179, 1602, 5179, 5179
8627, 5179, 5179, 3587, 3587, 3586, 5179, 5179, 5179, 5030, 5030, 5179, 5030, 5179, 5030, 5030
6441, 5030, 5030, 3586, 3586, 3585, 5030, 5030, 5030, 625, 625, 5030, 6441, 5030, 625, 6441
8482, 6441, 6441, 3585, 3585, 3584, 6441, 6441, 6441, 399, 399, 6441, 399, 6441, 399, 399
625, 399, 399, 3584, 3584, 3583, 399, 399, 399, 117, 117, 399, 117, 399, 117, 117
117, 117, 117, 3583, 3583, 3582, 117, 117, 117, 2442, 2442, 117, 625, 117, 2442, 625
7236, 2442, 2442, 3582, 3582, 3581, 2442, 2442, 2442, 491, 491, 2442, 491, 2442, 491, 491
491, 491, 491, 3581, 3581, 3580, 491, 491, 491, 2251, 2251, 491, 2251, 491, 2251, 2251
2251, 2251, 2251, 3580, 3580, 3579, 2251, 2251, 2251, 2359, 2359, 2251, 2359, 2251, 2359, 2359
8905, 2359, 2359, 3579, 3579, 3578, 2359, 2359, 2359, 3210, 3210, 2359, 3210, 2359, 3210, 3210
6421, 3210, 3210, 3578, 3578, 3577, 3210, 3210, 3210, 3212, 3212, 3210, 6414, 3210, 3212, 6414
6414, 6414, 6414, 3577, 3577, 3576, 6414, 6414, 6414, 1096, 1096, 6414, 1096, 6414, 1096, 1096
1096, 1096, 1096, 3576, 3576, 3575, 1096, 1096, 1096, 1205, 1205, 1096, 1205, 1096, 1205, 1205
5754, 1205, 1205, 3575, 3575, 3574, 1205, 1205, 1205, 3211, 3211, 1205, 3211, 1205, 3211, 3211
5759, 3211, 3211, 3574, 3574, 3573, 3211, 3211, 3211, 5754, 5754, 3211, 5754, 3211, 5754, 5754
9678, 5754, 5754, 3573, 3573, 3572, 5754, 5754, 5754, 2029, 2029, 5754, 2029, 5754, 2029, 2029
8189, 2029, 2029, 3572, 3572, 3571, 2029, 2029, 2029, 3012, 3012, 2029, 3012, 2029, 3012, 3012
3012, 3012, 3012, 3571, 3571, 3570, 3012, 3012, 3012, 3301, 3301, 3012, 3301, 3012, 3301, 3301
6429, 3301, 3301, 3570, 3570, 3569, 3301, 3301, 3301, 4738, 4738, 3301, 5298, 3301, 4738, 5298
5298, 5298, 5298, 3569, 3569, 3568, 5298, 5298, 5298, 2134, 2134, 5298, 2134, 5298, 2134, 2134
4738, 2134, 2134, 3568, 3568, 3567, 2134, 2134, 2134, 3240, 3240, 2134, 3240, 2134, 3240, 3240
6432, 3240, 3240, 3567, 3567, 3566, 3240, 3240, 3240, 614, 614, 3240, 614, 3240, 614, 614
614, 614, 614, 3566, 3566, 3565, 614, 614, 614, 3087, 3087, 614, 3126, 614, 3087, 3126
8560, 3126, 3126, 3565, 3565, 3564, 3126, 3126, 3126, 1639, 1639, 3126, 1639, 3126, 1639, 1639
6435, 1639, 1639, 3564, 3564, 3563, 1639, 1639, 1639, 3071, 3071, 1639, 3071, 1639, 3071, 3071
3087, 3071, 3071, 3563, 3563, 3562, 3071, 3071, 3071, 2439, 2439, 3071, 2439, 3071, 2439, 2439
6437, 2439, 2439, 3562, 3562, 3561, 2439, 2439, 2439, 982, 982, 2439, 982, 2439, 982, 982
982, 982, 982, 3561, 3561, 3560, 982, 982, 982, 71, 71, 982, 71, 982, 71, 71
2175, 71, 71, 3560, 3560, 3559, 71, 71, 71, 2175, 2175, 71, 2175, 71, 2175, 2175
5112, 2175, 2175, 3559, 3559, 3558, 2175, 2175, 2175, 29, 29, 2175, 29, 2175, 29, 29
29, 29, 29, 3558, 3558, 3557, 29, 29, 29, 2562, 2562, 29, 2834, 29, 2562, 2834
5554, 2834, 2834, 3557, 3557, 3556, 2834, 2834, 2834, 1610, 1610, 2834, 1610, 2834, 1610, 1610
2562, 1610, 1610, 3556, 3556, 3555, 1610, 1610, 1610, 1926, 1926, 1610, 1926, 1610, 1926, 1926
1926, 1926, 1926, 3555, 3555, 3554, 1926, 1926, 1926, 5443, 5443, 1926, 2562, 1926, 5443, 2562
5443, 5443, 5443, 3554, 3554, 3553, 5443, 5443, 5443, 5639, 5639, 5443, 5639, 5443, 5639, 5639
9603, 5639, 5639, 3553, 3553, 3552, 5639, 5639, 5639, 142, 142, 5639, 142, 5639, 142, 142
6447, 142, 142, 3552, 3552, 3551, 142, 142, 142, 6192, 6192, 142, 6192, 142, 6192, 6192
7004, 6192, 6192, 3551, 3551, 3550, 6192, 6192, 6192, 1130, 1130, 6192, 1130, 6192, 1130, 1130
3578, 1130, 1130, 3550, 3550, 3549, 1130, 1130, 1130, 3578, 3578, 1130, 3578, 1130, 3578, 3578
7838, 3578, 3578, 3549, 3549, 3548, 3578, 3578, 3578, 248, 248, 3578, 248, 3578, 248, 248
6699, 248, 248, 3548, 3548, 3547, 248, 248, 248, 6260, 6260, 248, 6260, 248, 6260, 6260
8743, 6260, 6260, 3547, 3547, 3546, 6260, 6260, 6260, 193, 193, 6260, 193, 6260, 193, 193
6198, 193, 193, 3546, 3546, 3545, 193, 193, 193, 5369, 5369, 193, 6198, 193, 5369, 6198
6454, 6198, 6198, 3545, 3545, 3544, 6198, 6198, 6198, 2885, 2885, 6198, 2885, 6198, 2885, 2885
4201, 2885, 2885, 3544, 3544, 3543, 2885, 2885, 2885, 4201, 4201, 2885, 4201, 2885, 4201, 4201
7994, 4201, 4201, 3543, 3543, 3542, 4201, 4201, 4201, 4329, 4329, 4201, 4329, 4201, 4329, 4329
4329, 4329, 4329, 3542, 3542, 3541, 4329, 4329, 4329, 4402, 4402, 4329, 4402, 4329, 4402, 4402
5131, 4402, 4402, 3541, 3541, 3540, 4402, 4402, 4402, 1309, 1309, 4402, 1309, 4402, 1309, 1309
2396, 1309, 1309, 3540, 3540, 3539, 1309, 1309, 1309, 2396, 2396, 1309, 2396, 1309, 2396, 2396
8914, 2396, 2396, 3539, 3539, 3538, 2396, 2396, 2396, 3230, 3230, 2396, 3230, 2396, 3230, 3230
7930, 3230, 3230, 3538, 3538, 3537, 3230, 3230, 3230, 1016, 1016, 3230, 1016, 3230, 1016, 1016
1016, 1016, 1016, 3537, 3537, 3536, 1016, 1016, 1016, 611, 611, 1016, 611, 1016, 611, 611
611, 611, 611, 3536, 3536, 3535, 611, 611, 611, 1353, 1353, 611, 1353, 611, 1353, 1353
1353, 1353, 1353, 3535, 3535, 3534, 1353, 1353, 1353, 954, 954, 1353, 954, 1353, 954, 954
954, 954, 954, 3534, 3534, 3533, 954, 954, 954, 4642, 4642, 954, 5322, 954, 4642, 5322
9233, 5322, 5322, 3533, 3533, 3532, 5322, 5322, 5322, 1616, 1616, 5322, 1616, 5322, 1616, 1616
1950, 1616, 1616, 3532, 3532, 3531, 1616, 1616, 1616, 1950, 1950, 1616, 1950, 1616, 1950, 1950
4642, 1950, 1950, 3531, 3531, 3530, 1950, 1950, 1950, 354, 354, 1950, 354, 1950, 354, 354
3746, 354, 354, 3530, 3530, 3529, 354, 354, 354, 1511, 1511, 354, 1511, 354, 1511, 1511
1511, 1511, 1511, 3529, 3529, 3528, 1511, 1511, 1511, 2740, 2740, 1511, 2740, 1511, 2740, 2740
6125, 2740, 2740, 3528, 3528, 3527, 2740, 2740, 2740, 4827, 4827, 2740, 4827, 2740, 4827, 4827
6515, 4827, 4827, 3527, 3527, 3526, 4827, 4827, 4827, 272, 272, 4827, 272, 4827, 272, 272
4846, 272, 272, 3526, 3526, 3525, 272, 272, 272, 50, 50, 272, 50, 272, 50, 50
50, 50, 50, 3525, 3525, 3524, 50, 50, 50, 398, 398, 50, 398, 50, 398, 398
9468, 398, 398, 3524, 3524, 3523, 398, 398, 398, 1118, 1118, 398, 1118, 398, 1118, 1118
4879, 1118, 1118, 3523, 3523, 3522, 1118, 1118, 1118, 474, 474, 1118, 474, 1118, 474, 474
2074, 474, 474, 3522, 3522, 3521, 474, 474, 474, 2074, 2074, 474, 2074, 474, 2074, 2074
6478, 2074, 2074, 3521, 3521, 3520, 2074, 2074, 2074, 346, 346, 2074, 346, 2074, 346, 346
9771, 346, 346, 3520, 3520, 3519, 346, 346, 346, 1652, 1652, 346, 1652, 346, 1652, 1652
1652, 1652, 1652, 3519, 3519, 3518, 1652, 1652, 1652, 5011, 5011, 1652, 5011, 1652, 5011, 5011
5268, 5011, 5011, 3518, 3518, 3517, 5011, 5011, 5011, 3591, 3591, 5011, 3591, 5011, 3591, 3591
3591, 3591, 3591, 3517, 3517, 3516, 3591, 3591, 3591, 517, 517, 3591, 517, 3591, 517, 517
7636, 517, 517, 3516, 3516, 3515, 517, 517, 517, 4371, 4371, 517, 4371, 517, 4371, 4371
4371, 4371, 4371, 3515, 3515, 3514, 4371, 4371, 4371, 726, 726, 4371, 726, 4371, 726, 726
1966, 726, 726, 3514, 3514, 3513, 726, 726, 726, 1966, 1966, 726, 1966, 726, 1966, 1966
5965, 1966, 1966, 3513, 3513, 3512, 1966, 1966, 1966, 3476, 3476, 1966, 3476, 1966, 3476, 3476
6487, 3476, 3476, 3512, 3512, 3511, 3476, 3476, 3476, 2005, 2005, 3476, 2005, 3476, 2005, 2005
2005, 2005, 2005, 3511, 3511, 3510, 2005, 2005, 2005, 3245, 4334, 2005, 4334, 2005, 4334, 4334
6489, 4334, 4334, 3510, 3510, 3509, 4334, 4334, 4334, 1624, 1624, 4334, 4203, 4334, 1624, 4203
4203, 4203, 4203, 3509, 3509, 3508, 4203, 4203, 4203, 27, 27, 4203, 27, 4203, 27, 27
27, 27, 27, 3508, 3508, 3507, 27, 27, 27, 1502, 1502, 27, 1502, 27, 1502, 1502
1502, 1502, 1502, 3507, 3507, 3506, 1502, 1502, 1502, 708, 708, 1502, 708, 1502, 708, 708
708, 708, 708, 3506, 3506, 3505, 708, 708, 708, 2741, 2741, 708, 2741, 708, 2741, 2741
3068, 2741, 2741, 3505, 3505, 3504, 2741, 2741, 2741, 32, 32, 2741, 32, 2741, 32, 32
9259, 32, 32, 3504, 3504, 3503, 32, 32, 32, 4375, 4375, 32, 4375, 32, 4375, 4375
7066, 4375, 4375, 3503, 3503, 3502, 4375, 4375, 4375, 3247, 3247, 4375, 3247, 4375, 3247, 3247
7103, 3247, 3247, 3502, 3502, 3501, 3247, 3247, 3247, 645, 645, 3247, 645, 3247, 645, 645
645, 645, 645, 3501, 3501, 3500, 645, 645, 645, 2130, 2130, 645, 2130, 645, 2130, 2130
2130, 2130, 2130, 3500, 3500, 3499, 2130, 2130, 2130, 3249, 3249, 2130, 3249, 2130, 3249, 3249
9486, 3249, 3249, 3499, 3499, 3498, 3249, 3249, 3249, 1389, 1389, 3249, 1389, 3249, 1389, 1389
1389, 1389, 1389, 3498, 3498, 3497, 1389, 1389, 1389, 3741, 3741, 1389, 3741, 1389, 3741, 3741
6796, 3741, 3741, 3497, 3497, 3496, 3741, 3741, 3741, 1625, 1625, 3741, 1625, 3741, 1625, 1625
3473, 1625, 1625, 3496, 3496, 3495, 1625, 1625, 1625, 3473, 3473, 1625, 3473, 1625, 3473, 3473
9823, 3473, 3473, 3495, 3495, 3494, 3473, 3473, 3473, 3252, 3252, 3473, 3252, 3473, 3252, 3252
8328, 3252, 3252, 3494, 3494, 3493, 3252, 3252, 3252, 4068, 4068, 3252, 7759, 3252, 4068, 7759
9419, 7759, 7759, 3493, 3493, 3492, 7759, 7759, 7759, 3416, 3416, 7759, 3416, 7759, 3416, 3416
6507, 3416, 3416, 3492, 3492, 3491, 3416, 3416, 3416, 351, 351, 3416, 351, 3416, 351, 351
351, 351, 351, 3491, 3491, 3490, 351, 351, 351, 2937, 2937, 351, 2937, 351, 2937, 2937
